pgpid,Nahray b. Nissim,Halfon b. Menashshe,Moses Maimonides,Efrayim b. Shemarya,Shelomo b. Yehuda,Shelomo b. Eliyahhu,Hillel b. Eli,Moshe b. Levi,Mevorakh b. Natan,Daniel b. Azarya
15751,False,False,False,False,False,False,False,False,False,False
15752,False,False,False,False,False,False,False,False,False,False
15927,False,False,False,False,False,False,False,False,False,False
15988,False,False,False,False,False,False,False,False,False,False
16855,False,False,False,False,False,False,False,False,False,False
16856,False,False,False,False,False,False,False,False,False,False
16868,False,False,False,False,False,False,False,False,False,False
16871,False,False,False,False,False,False,False,False,False,False
16874,False,False,False,False,False,False,False,False,False,False
16876,True,False,False,False,False,False,False,False,False,False
16878,False,False,False,False,False,False,False,False,False,False
16883,False,False,False,False,False,False,False,False,False,False
16894,False,False,False,False,False,False,False,False,False,False
16895,False,False,False,False,False,False,False,False,False,False
16901,False,False,False,False,False,False,False,False,False,False
16903,False,False,False,False,False,False,False,False,False,False
16904,False,False,False,False,False,False,False,False,False,False
16906,False,False,False,False,False,False,False,False,False,False
16911,False,False,False,False,False,False,False,False,False,False
16920,False,False,False,False,False,False,False,False,False,False
16923,False,False,False,False,False,False,False,False,False,False
16924,False,False,False,False,False,False,False,False,False,False
16930,False,False,False,False,False,False,False,False,False,False
16931,False,False,False,False,False,False,False,False,False,False
16932,False,False,False,False,False,False,False,False,False,False
16937,False,False,False,False,False,False,False,False,False,False
16943,False,False,False,False,False,False,False,False,False,False
16948,False,False,False,False,False,False,False,False,False,False
16949,False,False,False,False,False,False,False,False,False,False
16955,False,False,False,False,False,False,False,False,False,False
16960,False,False,False,False,False,False,False,False,False,False
16961,False,False,False,False,False,False,False,False,False,False
16966,False,False,False,False,False,False,False,False,False,False
16971,False,False,False,False,False,False,False,False,False,False
16979,False,False,False,False,False,False,False,False,False,False
16981,False,False,False,False,False,False,False,False,False,False
16986,False,False,False,False,False,False,False,False,False,False
16990,False,False,False,False,False,False,False,False,False,False
16999,False,False,False,False,False,False,False,False,False,False
17004,False,False,False,False,False,False,False,False,False,False
17010,False,False,False,False,False,False,False,False,False,False
17011,False,False,False,False,False,False,False,False,False,False
17030,False,False,False,False,False,False,False,False,False,False
17037,False,False,False,False,False,False,False,False,False,False
17042,False,False,False,False,False,False,False,False,False,False
17044,False,False,False,False,False,False,False,False,False,False
17049,False,False,False,False,False,False,False,False,False,False
17056,False,False,False,False,False,False,False,False,False,False
17058,False,False,False,False,False,False,False,False,False,False
17062,False,False,False,False,False,False,False,False,False,False
17063,False,False,False,False,False,False,False,False,False,False
17067,False,False,False,False,False,False,False,False,False,False
17069,False,False,False,False,False,False,False,False,False,False
17071,False,False,False,False,False,False,False,False,False,False
17073,False,False,False,False,False,False,False,False,False,False
17074,False,False,False,False,False,False,False,False,False,False
17076,False,False,False,False,False,False,False,False,False,False
17077,False,False,False,False,False,False,False,False,False,False
17078,False,False,False,False,False,False,False,False,False,False
17079,False,False,False,False,False,False,False,False,False,False
17083,False,False,False,False,False,False,False,False,False,False
17084,False,False,False,False,False,False,False,False,False,False
17089,False,False,False,False,False,False,False,False,False,False
17091,False,False,False,False,False,False,False,False,False,False
17092,False,True,False,False,False,False,False,False,False,False
17093,False,False,False,False,False,False,False,False,False,False
17094,False,False,False,False,False,False,False,False,False,False
17096,False,False,False,False,False,False,False,False,False,False
17099,False,False,False,False,False,False,False,False,False,False
17102,False,False,False,False,False,False,False,False,False,False
17105,False,False,False,False,False,False,False,False,False,False
17108,False,False,False,False,False,False,False,False,False,False
17109,False,False,False,False,False,False,False,False,False,False
17111,False,False,False,False,False,False,False,False,False,False
17112,False,False,False,False,False,False,False,False,False,False
17114,False,False,False,False,False,False,False,False,False,False
17121,False,False,False,False,False,False,False,False,False,False
17123,False,False,False,False,False,False,False,False,False,False
17133,False,False,False,False,False,False,False,False,False,False
17135,False,False,False,False,False,False,False,False,False,False
17146,False,False,False,False,False,False,False,False,False,False
17156,False,False,False,False,False,False,False,False,False,False
17163,False,False,False,False,False,False,False,False,False,False
17167,False,False,False,False,False,False,False,False,False,False
17168,False,False,False,False,False,False,False,False,False,False
